source_system,prod_date,shift_code,machine_id,operator_id,product_code,batch_id,planned_units,good_units,downtime_min,changeover_min,overtime_min,speed_rpm,pressure_bar,vibration_mm_s,oil_temp_c,torque_nm,ambient_temp_c,ambient_humidity_pct,actual_cycle_time_sec,scrap_pct,rework_min,defect_flag
SCADA,11-12-2025,B,MCH-020,OP-0170,ACP-104,LOT-734322,120.00,109.00,41.80,13.10,0.00,3291.00,9.79,1.24,81.40,60.00,26.30,47.90,69.50,4.63,20.00,1
SCADA,20-10-2025,C,MCH-001,OP-0040,ACP-112,LOT-829778,109.00,104.00,2.80,19.40,0.00,3675.00,10.23,2.23,71.70,29.20,30.50,76.00,69.72,4.71,21.00,0
SCADA,03-09-2025,A,MCH-015,OP-0019,ACP-106,LOT-778658,59.00,53.00,24.70,25.40,4.00,3764.00,11.27,1.77,66.50,36.70,38.60,84.10,58.82,5.53,1.60,0
SCADA,04-08-2025,B,MCH-013,OP-0073,ACP-117,LOT-852808,70.00,64.00,33.00,2.40,0.00,3215.00,10.73,4.37,58.30,72.50,24.70,46.80,61.12,2.37,0.00,0
SCADA,28-11-2025,B,MCH-022,OP-0159,ACP-119,LOT-200377,64.00,56.00,16.00,21.30,9.00,3325.00,11.01,5.35,86.00,57.70,31.60,36.20,96.31,9.76,45.20,1
SCADA,03-09-2025,A,MCH-010,OP-0049,ACP-117,LOT-282314,103.00,98.00,30.50,24.30,24.00,2973.00,10.32,1.00,61.20,22.30,38.60,84.10,63.84,1.08,20.90,0
SCADA,24-12-2025,A,MCH-016,OP-0088,ACP-109,LOT-748709,108.00,96.00,53.70,22.70,3.00,1196.00,9.05,2.05,65.10,47.70,25.90,72.20,81.09,4.66,14.50,0
SCADA,02-07-2025,A,MCH-008,OP-0159,ACP-116,LOT-718389,95.00,92.00,5.30,11.00,0.00,1986.00,8.12,5.85,49.40,59.20,31.80,63.40,91.67,2.44,10.30,0
SCADA,26-11-2025,A,MCH-019,OP-0020,ACP-119,LOT-612220,84.00,78.00,27.40,13.00,0.00,3435.00,9.00,5.22,78.50,36.10,30.40,67.90,92.99,2.68,12.60,0
SCADA,23-01-2026,C,MCH-001,OP-0158,ACP-113,LOT-227109,46.00,43.00,14.20,13.60,78.00,3619.00,9.34,3.76,62.40,42.10,33.20,70.60,65.77,3.06,6.80,0
SCADA,27-07-2025,A,MCH-001,OP-0139,ACP-108,LOT-507404,71.00,61.00,59.90,32.00,18.00,3188.00,9.31,2.73,50.30,46.60,24.50,44.60,39.47,3.94,17.20,0
SCADA,12-07-2025,A,MCH-013,OP-0134,ACP-102,LOT-875056,118.00,110.00,8.60,12.30,0.00,3939.00,10.22,1.93,62.70,51.80,27.20,50.70,71.58,6.08,16.30,1
SCADA,21-09-2025,B,MCH-013,OP-0141,ACP-102,LOT-713123,120.00,118.00,0.40,15.50,0.00,3664.00,12.34,2.54,73.90,47.30,31.70,47.70,74.00,1.31,16.90,0
SCADA,01-08-2025,C,MCH-018,OP-0007,ACP-115,LOT-182496,50.00,44.00,38.00,4.40,3.00,3348.00,11.01,2.28,70.30,60.70,34.60,42.00,49.75,2.45,24.30,1
SCADA,11-10-2025,A,MCH-004,OP-0108,ACP-120,LOT-922240,90.00,86.00,25.00,16.20,19.00,3370.00,9.85,4.28,68.70,71.60,30.60,73.00,99.72,0.58,0.00,0
SCADA,22-12-2025,A,MCH-020,OP-0030,ACP-118,LOT-250346,56.00,55.00,5.20,19.80,23.00,3333.00,8.91,2.74,73.80,54.10,28.10,70.50,67.38,1.14,12.90,0
SCADA,17-12-2025,A,MCH-008,OP-0123,ACP-111,LOT-836861,78.00,74.00,4.70,2.50,59.00,1812.00,10.11,3.30,70.60,49.70,34.60,74.00,93.66,4.46,0.30,0
SCADA,15-11-2025,A,MCH-016,OP-0142,ACP-109,LOT-120915,99.00,94.00,18.10,26.80,0.00,1230.00,11.26,6.18,78.10,44.60,33.70,55.60,95.61,3.10,0.00,0
SCADA,06-09-2025,C,MCH-012,OP-0064,ACP-113,LOT-848380,57.00,49.00,33.10,32.00,28.00,1622.00,12.09,3.01,77.20,48.50,30.80,81.20,69.95,6.08,30.80,1
SCADA,19-12-2025,C,MCH-004,OP-0168,ACP-115,LOT-815208,76.00,73.00,10.60,20.80,63.00,3816.00,8.70,3.00,61.20,56.20,29.40,46.50,49.32,2.76,0.00,0
SCADA,10-01-2026,C,MCH-012,OP-0075,ACP-114,LOT-282583,84.00,75.00,33.60,16.00,0.00,1540.00,11.46,4.50,77.80,49.50,28.70,39.50,61.29,5.75,11.70,0
SCADA,27-11-2025,C,MCH-002  ,OP-0018,ACP-106,LOT-462934,126.00,118.00,19.20,15.20,42.00,3974.00,9.54,4.04,65.10,56.60,36.20,76.50,64.74,4.60,37.30,1
SCADA,15-01-2026,A,MCH-013  ,OP-0094,ACP-114,LOT-283519,52.00,44.00,53.40,6.40,18.00,3954.00,9.53,3.62,71.00,58.00,29.50,41.60,46.24,3.00,1.00,0
SCADA,13-01-2026,C,MCH-017,OP-0017,ACP-107,LOT-182803,123.00,111.00,36.60,14.90,19.00,3593.00,9.66,1.00,66.00,61.60,30.60,84.50,69.59,5.95,34.60,1
SCADA,13-08-2025,A,MCH-022,OP-0054,ACP-118,LOT-122792,83.00,78.00,8.30,23.80,15.00,3325.00,10.68,5.62,84.10,62.70,32.50,53.90,74.63,4.32,0.00,0
SCADA,22-09-2025,A,MCH-002,OP-0133,ACP-104,LOT-324130,80.00,69.00,60.10,13.80,5.00,3787.00,9.62,4.00,56.30,71.80,38.00,41.80,81.63,4.49,24.70,1
SCADA,19-10-2025,C,MCH-003,OP-0100,ACP-112,LOT-910460,127.00,123.00,35.10,6.80,0.00,2417.00,10.80,3.98,73.00,35.90,34.10,72.20,58.44,0.00,18.50,0
SCADA,20-01-2026,C,MCH-009,OP-0059,ACP-101,LOT-491867,113.00,101.00,73.40,17.30,36.00,2036.00,10.36,4.65,71.20,47.60,33.60,79.10,85.14,2.25,1.30,0
SCADA,26-08-2025,C,MCH-017,OP-0130,ACP-116,LOT-175647,126.00,122.00,5.30,18.20,41.00,3739.00,,4.44,69.80,54.50,38.60,53.60,86.19,3.01,7.50,0
SCADA,15-09-2025,C,MCH-007,OP-0089,ACP-112,LOT-117863,122.00,115.00,27.40,2.90,71.00,3695.00,10.09,2.87,56.90,43.70,33.20,49.50,62.27,2.74,0.00,0
SCADA,31-07-2025,B,MCH-022,OP-0068,ACP-117,LOT-311559,86.00,81.00,8.00,21.90,13.00,3364.00,9.77,5.49,57.40,40.50,24.60,80.70,55.83,4.44,0.40,0
SCADA,17-01-2026,A,MCH-021,,ACP-118,LOT-574180,103.00,97.00,3.90,3.80,3.00,2340.00,9.25,2.39,70.70,64.30,35.40,64.00,67.78,5.82,54.40,1
SCADA,24-08-2025,A,MCH-018,OP-0144,ACP-110,LOT-494020,105.00,103.00,17.40,3.70,44.00,3212.00,11.70,0.67,58.40,62.40,34.60,54.80,58.34,0.00,0.00,0
SCADA,11-07-2025,A,MCH-012,OP-0148,ACP-108,LOT-438947,48.00,45.00,11.70,20.90,38.00,1513.00,9.34,2.76,86.50,55.10,31.80,79.50,35.39,3.94,40.60,1
SCADA,17-12-2025,B,MCH-003,OP-0138,ACP-103,LOT-747234,121.00,117.00,27.20,7.60,58.00,2282.00,10.87,1.54,72.00,52.50,34.60,74.00,43.36,0.63,9.40,0
SCADA,04-10-2025,B,MCH-019,OP-0154,ACP-111,LOT-751820,119.00,115.00,29.90,3.50,0.00,3640.00,11.63,3.50,77.00,63.30,36.00,77.50,93.70,0.00,2.60,0
SCADA,11-12-2025,B,MCH-001,OP-0016,ACP-104,LOT-633323,117.00,113.00,20.60,2.60,31.00,3545.00,10.05,2.22,58.70,64.00,26.30,47.90,87.33,1.55,18.80,0
SCADA,26-12-2025,B,MCH-014,OP-0054,ACP-114,LOT-316473,103.00,93.00,30.90,12.40,18.00,1786.00,10.22,3.34,75.80,43.20,34.60,58.80,52.31,6.09,29.20,1
SCADA,09-11-2025,B,MCH-001,OP-0006,ACP-117,LOT-463082,97.00,90.00,41.90,5.40,0.00,3369.00,8.59,2.73,84.50,52.20,38.70,84.20,66.95,1.58,12.20,0
SCADA,30-01-2026,C,MCH-017,OP-0015,ACP-108,LOT-253783,85.00,77.00,13.00,15.30,0.00,3700.00,8.30,3.42,70.70,55.50,31.20,42.70,35.98,7.15,57.60,1
SCADA,22-11-2025,A,MCH-001,OP-0172,ACP-110,LOT-274960,79.00,71.00,7.10,18.80,9.00,3725.00,8.09,2.14,75.50,47.60,33.90,50.10,54.13,8.47,40.50,1
SCADA,13-01-2026,A,MCH-012,OP-0134,ACP-111,LOT-530943,57.00,53.00,0.10,12.60,20.00,1589.00,10.04,2.41,69.00,39.90,30.60,84.50,93.97,7.68,36.30,1
SCADA,09-08-2025,B,MCH-012,OP-0021,ACP-101,LOT-448415,118.00,110.00,2.20,7.50,0.00,1633.00,8.89,1.15,62.70,32.50,36.50,56.60,63.80,6.14,27.20,1
SCADA,28-11-2025,C,MCH-012,OP-0140,ACP-120,LOT-236955,78.00,71.00,30.40,8.50,42.00,1574.00,9.17,3.50,69.50,57.90,31.60,36.20,92.96,4.52,36.30,1
SCADA,20-12-2025,C,MCH-009,OP-0110,ACP-115,LOT-394371,81.00,73.00,50.00,4.80,36.00,1810.00,10.08,4.06,76.90,44.20,31.20,36.40,51.76,1.83,0.00,0
SCADA,09-07-2025,C,MCH-004,OP-0090,ACP-112,LOT-116011,71.00,68.00,9.40,24.30,32.00,3404.00,10.27,3.92,64.10,52.60,24.60,84.70,62.80,2.01,11.80,0
SCADA,19-08-2025,C,MCH-020,OP-0132,ACP-115,LOT-339489,65.00,61.00,18.10,17.90,66.00,2989.00,9.25,2.27,79.70,53.70,26.80,36.90,58.15,3.28,24.80,1
SCADA,02-10-2025,A,MCH-009,OP-0158,ACP-112,LOT-467952,63.00,56.00,16.90,15.80,0.00,1936.00,10.25,3.52,64.00,57.20,33.40,45.50,63.38,8.16,54.30,1
SCADA,28-12-2025,A,MCH-006,OP-0148,ACP-101,LOT-707559,59.00,55.00,20.10,6.00,26.00,2440.00,8.61,2.34,67.90,50.80,31.20,67.00,64.35,3.13,0.00,0
SCADA,23-10-2025,C,MCH-020,OP-0134,ACP-108,LOT-599965,83.00,78.00,21.90,18.10,57.00,2911.00,8.27,2.49,70.80,52.90,26.50,40.90,45.97,2.65,11.10,0
SCADA,07-01-2026,A,MCH-018,OP-0114,ACP-115,LOT-793984,122.00,108.00,75.30,10.90,11.00,3206.00,9.53,0.63,58.80,39.20,29.90,51.60,47.90,3.60,38.30,1
SCADA,01-12-2025,A,MCH-002,OP-0130,ACP-110,LOT-490586,70.00,68.00,9.40,23.80,28.00,3570.00,11.60,3.40,54.60,42.70,27.20,63.20,51.94,0.83,0.20,0
SCADA,30-11-2025,B,MCH-007,OP-0052,ACP-108,LOT-954557,87.00,79.00,45.60,18.20,45.00,3903.00,8.82,3.20,72.10,57.90,30.90,70.60,43.13,2.19,8.80,0
SCADA,15-12-2025,C,MCH-006,OP-0105,ACP-111,LOT-920234,95.00,89.00,18.30,9.60,38.00,2378.00,11.01,3.54,76.20,45.80,37.20,45.80,99.07,4.32,22.90,1
SCADA,06-07-2025,A,MCH-015,OP-0089,ACP-101,LOT-649216,129.00,116.00,17.50,3.80,0.00,3672.00,9.48,5.85,63.80,45.60,34.00,46.30,92.02,8.66,21.70,1
SCADA,18-12-2025,B,MCH-008,OP-0166,ACP-107,LOT-261317,108.00,100.00,20.30,18.80,43.00,1907.00,10.58,1.66,70.30,71.30,26.60,47.30,71.50,5.38,30.30,1
SCADA,21-08-2025,C,MCH-021,OP-0112,ACP-115,LOT-757088,93.00,87.00,38.70,8.80,65.00,2381.00,11.73,4.64,53.10,57.20,38.50,60.90,48.32,1.74,11.90,0
SCADA,20-09-2025,C,MCH-016,OP-0104,ACP-119,LOT-680606,70.00,67.00,24.20,21.80,29.00,1215.00,8.22,3.69,55.10,53.10,27.30,48.70,92.78,0.31,15.90,0
SCADA,29-11-2025,C,MCH-007,OP-0179,ACP-101,LOT-621292,61.00,57.00,28.40,5.20,18.00,3557.00,9.35,2.40,57.60,55.00,35.00,46.00,77.21,0.50,9.30,0
SCADA,29-10-2025,C,MCH-021,,ACP-107,LOT-713938,75.00,73.00,8.30,11.70,17.00,2568.00,10.22,4.17,65.70,56.70,31.60,74.30,71.99,1.08,15.00,0
SCADA,16-11-2025,C,MCH-002,OP-0133,ACP-112,LOT-107285,116.00,107.00,33.40,16.40,20.00,3767.00,10.89,3.14,65.50,63.40,35.70,78.80,59.90,4.08,0.00,0
SCADA,19-01-2026,A,MCH-005,OP-0120,ACP-111,LOT-224431,80.00,74.00,2.10,16.50,19.00,3273.00,9.81,3.51,72.20,65.50,31.50,66.50,100.65,7.41,32.10,1
SCADA,10-11-2025,B,MCH-019,OP-0049,ACP-118,LOT-596779,86.00,80.00,36.70,15.70,57.00,3496.00,10.53,2.16,58.50,69.20,31.00,52.60,77.58,1.25,6.10,0
SCADA,20-09-2025,C,MCH-014,OP-0072,ACP-102,LOT-297646,53.00,43.00,66.50,1.60,0.00,1630.00,9.96,2.74,88.20,47.80,27.30,48.70,73.65,2.79,7.50,0
SCADA,30-01-2026,C,MCH-019,OP-0041,ACP-102,LOT-469389,120.00,114.00,20.40,2.80,56.00,3591.00,,1.66,67.50,56.30,31.20,42.70,67.50,3.28,13.60,0
SCADA,03-10-2025,A,MCH-006,OP-0100,ACP-117,LOT-688139,115.00,112.00,26.10,18.90,0.00,2436.00,10.09,4.02,71.90,57.50,27.00,80.90,62.39,0.00,2.40,0
SCADA,12-01-2026,A,MCH-022,OP-0004,ACP-107,LOT-777282,124.00,121.00,9.70,16.30,0.00,3163.00,8.18,5.41,87.00,82.80,26.00,38.60,73.37,1.76,12.80,0
SCADA,17-08-2025,B,MCH-013,OP-0039,ACP-114,LOT-747456,115.00,104.00,53.60,17.30,24.00,3588.00,10.56,2.44,64.90,63.80,38.50,63.60,57.19,3.95,0.00,0
SCADA,12-08-2025,C,MCH-013,OP-0099,ACP-117,LOT-507709,87.00,83.00,2.90,22.80,74.00,3483.00,11.46,3.54,56.10,61.60,37.70,73.60,68.28,3.92,12.40,0
SCADA,06-10-2025,B,MCH-012,OP-0174,ACP-105,LOT-451778,64.00,55.00,48.00,16.80,75.00,1555.00,9.88,2.42,,47.40,37.00,46.40,82.73,5.45,9.50,0
SCADA,03-10-2025,A,MCH-014,OP-0028,ACP-120,LOT-955471,117.00,114.00,2.20,8.50,50.00,1856.00,10.47,1.05,86.00,39.90,27.00,80.90,93.50,2.44,13.20,0
SCADA,05-01-2026,B,MCH-011,OP-0023,ACP-112,LOT-647802,88.00,79.00,45.90,11.00,36.00,3097.00,12.18,2.74,62.60,62.90,26.60,80.10,61.62,4.22,5.20,0
SCADA,17-12-2025,A,MCH-004,OP-0021,ACP-102,LOT-706213,53.00,50.00,8.90,1.40,32.00,3770.00,9.67,3.06,61.30,67.90,34.60,74.00,75.33,4.30,0.00,0
SCADA,11-01-2026,A,MCH-003,OP-0081,ACP-102,LOT-270172,112.00,105.00,41.70,11.90,15.00,2202.00,10.11,4.34,69.40,57.80,28.10,41.00,75.72,2.00,18.60,0
SCADA,16-11-2025,C,MCH-007,OP-0019,ACP-107,LOT-527313,128.00,119.00,20.20,23.60,0.00,3956.00,10.38,4.01,71.70,38.40,35.70,78.80,72.38,5.00,1.90,0
SCADA,11-10-2025,C,MCH-009,OP-0009,ACP-106,LOT-638183,107.00,103.00,5.70,4.90,0.00,1900.00,8.12,3.43,84.70,58.00,30.60,73.00,74.12,2.88,14.10,0
SCADA,27-07-2025,A,MCH-005,OP-0098,ACP-115,LOT-116051,66.00,57.00,47.50,19.30,10.00,3770.00,9.22,3.70,66.30,60.80,24.50,44.60,52.02,4.27,42.10,1
SCADA,20-08-2025,A,MCH-021,OP-0030,ACP-110,LOT-512283,89.00,84.00,26.50,1.10,0.00,2484.00,10.62,1.02,73.20,38.80,28.30,45.40,50.84,2.10,2.60,0
SCADA,30-08-2025,B,MCH-019,OP-0022,ACP-101,LOT-273552,74.00,71.00,9.90,23.00,0.00,3144.00,8.06,6.66,64.80,64.90,35.90,59.00,77.24,2.72,25.60,0
SCADA,08-11-2025,B ,MCH-019,OP-0095,ACP-104,LOT-276037,83.00,73.00,35.70,9.70,5.00,3153.00,9.72,0.98,71.70,54.10,24.80,80.90,89.24,6.86,47.90,1
SCADA,10-12-2025,B,MCH-009,OP-0077,ACP-111,LOT-786767,77.00,69.00,27.10,2.80,0.00,1873.00,11.05,4.90,71.10,69.70,38.30,72.50,94.97,6.45,14.90,1
SCADA,04-08-2025,B,MCH-012,OP-0084,ACP-112,LOT-771063,51.00,48.00,12.60,8.50,83.00,1640.00,9.33,1.84,69.40,32.20,24.70,46.80,67.61,2.38,18.20,0
SCADA,22-01-2026,A,MCH-008,OP-0028,ACP-102,LOT-708519,83.00,75.00,14.00,8.60,39.00,1984.00,8.36,3.15,86.50,44.30,39.00,61.10,59.88,7.47,30.00,1
SCADA,31-10-2025,C,MCH-006,OP-0167,ACP-113,LOT-718633,72.00,67.00,37.00,12.00,15.00,2345.00,9.14,4.67,82.30,56.60,38.90,47.30,68.23,1.21,12.00,0
SCADA,27-11-2025,C,MCH-004,OP-0102,ACP-116,LOT-216031,123.00,113.00,2.70,21.50,0.00,3654.00,9.87,5.16,,78.60,36.20,76.50,81.99,8.06,47.00,1
SCADA,08-12-2025,A,MCH-020 ,OP-0104,ACP-102,LOT-306518,91.00,88.00,6.40,17.50,0.00,2794.00,11.22,3.04,66.50,66.80,28.10,82.30,72.94,2.69,13.80,0
SCADA,13-08-2025,B,MCH-022,OP-0114,ACP-112,LOT-514358,108.00,102.00,20.10,10.30,60.00,3150.00,9.85,2.33,60.00,38.50,32.50,53.90,62.75,2.98,0.00,0
SCADA,02-01-2026,a,MCH-022,OP-0092,ACP-109,LOT-641947,66.00,61.00,7.10,8.90,0.00,3370.00,8.29,1.87,83.20,39.30,36.30,63.90,88.78,6.92,3.50,1
SCADA,12-09-2025,A,MCH-016,OP-0168,ACP-105,LOT-431059,54.00,49.00,22.60,11.60,59.00,1332.00,8.99,2.56,59.90,57.80,35.70,45.00,97.82,4.27,0.00,0
SCADA,12-07-2025,B,MCH-004,OP-0051,ACP-112,LOT-638233,126.00,121.00,7.60,1.60,62.00,3679.00,9.36,2.23,79.70,45.20,27.20,50.70,57.31,3.37,9.60,0
SCADA,11-12-2025,C,MCH-021,OP-0134,ACP-118,LOT-247516,49.00,44.00,30.70,18.70,44.00,2418.00,10.79,4.93,80.90,32.20,26.30,47.90,68.58,2.54,0.00,0
SCADA,14-07-2025,C,MCH-006,OP-0103,ACP-110,LOT-706814,51.00,50.00,1.40,7.90,1.00,2458.00,9.53,1.93,57.40,50.10,26.80,48.40,53.95,2.21,9.10,0
SCADA,28-11-2025,C,MCH-016,OP-0154,ACP-120,LOT-392253,66.00,63.00,11.40,1.10,16.00,1182.00,8.92,1.42,53.20,58.20,31.60,36.20,88.04,2.55,22.10,0
SCADA,02-09-2025,B,MCH-010,OP-0104,ACP-119,LOT-447319,117.00,111.00,46.50,24.10,0.00,3128.00,9.91,2.32,50.40,47.50,37.50,69.50,107.74,0.38,0.00,0
SCADA,22-11-2025,C,MCH-005,OP-0170,ACP-103,LOT-309461,121.00,115.00,14.50,9.50,17.00,3395.00,10.40,5.31,77.10,52.20,33.90,50.10,38.52,3.49,13.10,0
SCADA,19-10-2025,c,MCH-015,OP-0160,ACP-119,LOT-185834,67.00,66.00,10.60,16.70,3.00,3883.00,9.07,2.18,74.40,51.50,34.10,72.20,89.14,0.10,7.50,0
SCADA,17-07-2025,A,MCH-017,OP-0045,ACP-117,LOT-965657,48.00,43.00,28.40,4.40,53.00,3279.00,10.59,3.80,72.90,52.30,38.20,52.20,67.68,3.82,5.90,0
SCADA,29-01-2026,C,MCH-009,OP-0162,ACP-108,LOT-534020,98.00,96.00,4.20,18.70,76.00,1839.00,11.32,4.03,79.20,50.00,24.20,48.00,36.36,1.72,14.30,0
SCADA,04-10-2025,B,MCH-017 ,OP-0077,ACP-119,LOT-892396,95.00,90.00,28.00,1.10,48.00,3442.00,9.14,1.70,62.50,38.20,36.00,77.50,95.75,1.07,0.10,0
SCADA,01-12-2025,B,MCH-005,OP-0075,ACP-106,LOT-438518,82.00,77.00,22.20,7.40,21.00,3605.00,10.80,3.16,66.80,57.40,27.20,63.20,64.38,3.06,6.80,0
SCADA,27-11-2025,B,MCH-017,OP-0180,ACP-119,LOT-851674,116.00,107.00,30.60,17.60,35.00,3712.00,9.70,3.21,90.40,40.90,36.20,76.50,101.38,4.15,6.00,0
SCADA,25-10-2025,C,MCH-007,OP-0067,ACP-114,LOT-739346,124.00,115.00,35.80,1.10,12.00,3747.00,9.58,3.77,72.80,47.80,26.80,60.10,49.61,3.98,3.60,0
SCADA,23-01-2026,A,MCH-003,OP-0056,ACP-116,LOT-988913,87.00,83.00,1.80,1.80,55.00,2594.00,9.89,4.13,52.70,50.60,33.20,70.60,77.61,4.34,40.10,1
SCADA,13-01-2026,B,MCH-019,OP-0138,ACP-115,LOT-542818,84.00,77.00,18.80,0.80,16.00,3506.00,10.77,2.33,76.70,38.10,30.60,84.50,48.39,5.06,0.00,0
SCADA,25-09-2025,A,MCH-005,OP-0034,ACP-112,LOT-555933,98.00,89.00,54.40,17.00,64.00,3691.00,8.77,2.69,83.90,54.50,24.70,46.20,61.14,2.71,0.00,0
SCADA,11-11-2025,A,MCH-016,OP-0014,ACP-104,LOT-947557,116.00,112.00,5.00,13.10,10.00,1247.00,9.31,3.03,60.60,42.40,37.50,66.90,86.93,2.56,10.60,0
SCADA,02-07-2025,A,MCH-013,OP-0113,ACP-113,LOT-199896,67.00,65.00,8.00,9.80,18.00,3632.00,10.16,6.29,80.70,43.70,31.80,63.40,82.41,1.46,7.20,0
SCADA,04-09-2025,B,MCH-013,OP-0041,ACP-113,LOT-683848,127.00,125.00,1.40,10.80,0.00,3658.00,10.20,1.47,68.70,47.30,34.60,55.60,66.95,1.43,1.10,0
SCADA,22-12-2025,B,MCH-006,OP-0134,ACP-112,LOT-220808,122.00,115.00,27.00,16.20,80.00,2455.00,11.87,2.91,64.40,79.60,28.10,70.50,61.01,2.83,13.40,0
SCADA,25-12-2025,C,MCH-002,OP-0052,ACP-120,LOT-927326,77.00,71.00,12.00,5.80,54.00,3410.00,10.94,3.32,63.90,55.30,32.30,61.60,99.08,5.74,25.20,1
SCADA,13-09-2025,C,MCH-013,OP-0054,ACP-116,LOT-678347,53.00,51.00,6.30,26.60,59.00,3715.00,10.57,2.04,71.40,71.30,30.70,44.30,84.88,1.49,2.40,0
SCADA,04-07-2025,B,MCH-007,OP-0098,ACP-117,LOT-484568,74.00,65.00,26.40,1.80,60.00,4273.00,12.76,3.96,61.10,42.20,34.40,76.80,64.10,7.52,34.30,1
SCADA,23-10-2025,C,MCH-005,OP-0096,ACP-108,LOT-824484,96.00,85.00,12.30,24.20,11.00,3562.00,7.71,2.03,65.40,60.00,26.50,40.90,36.81,9.61,26.30,1
SCADA,29-07-2025,C,MCH-021,OP-0033,ACP-103,LOT-443915,66.00,63.00,14.50,5.00,0.00,2691.00,9.95,3.03,77.30,44.30,38.90,75.60,34.34,1.92,17.40,0
SCADA,04-07-2025,A,MCH-008,OP-0147,ACP-102,LOT-447698,48.00,45.00,24.30,20.50,56.00,1939.00,9.45,1.71,72.00,53.50,34.40,76.80,69.61,0.00,16.70,0
SCADA,23-09-2025,A,MCH-021,OP-0042,ACP-104,LOT-909498,60.00,55.00,34.30,2.50,12.00,2580.00,7.82,1.61,74.00,39.30,38.70,82.20,76.97,1.17,11.80,0
SCADA,11-10-2025,C,MCH-021,OP-0018,ACP-118,LOT-895201,50.00,44.00,35.60,8.10,48.00,2455.00,10.57,2.62,62.30,55.50,30.60,73.00,69.90,4.09,20.40,0
SCADA,01-11-2025,B,MCH-009,OP-0022,ACP-109,LOT-262859,105.00,104.00,0.60,6.30,21.00,2006.00,8.68,2.51,66.70,58.60,31.30,71.80,72.78,1.26,15.20,0
SCADA,17-11-2025,A,MCH-018,OP-0169,ACP-114,LOT-626603,108.00,102.00,35.20,15.30,47.00,3579.00,8.38,3.20,74.10,57.40,30.40,49.20,61.59,1.58,12.40,0
SCADA,21-07-2025,B,MCH-002,OP-0087,ACP-111,LOT-944283,92.00,83.00,51.40,18.80,35.00,3238.00,10.49,3.40,70.90,53.90,25.20,44.80,92.23,2.57,15.60,0
SCADA,12-10-2025,B,MCH-015,OP-0031,ACP-117,LOT-353842,91.00,90.00,1.90,14.60,0.00,3582.00,9.10,5.01,76.40,46.30,38.20,41.40,66.06,0.90,15.10,0
SCADA,04-01-2026,B,MCH-015,OP-0102,ACP-105,LOT-243103,89.00,86.00,20.10,29.70,0.00,3575.00,11.09,2.26,69.90,26.90,29.40,83.60,85.56,0.81,23.30,0
SCADA,04-07-2025,A,MCH-014,OP-0017,ACP-103,LOT-325412,93.00,90.00,12.00,16.50,8.00,1800.00,,0.62,57.30,30.60,34.40,76.80,37.52,1.66,4.70,0
SCADA,18-01-2026,B,MCH-014,OP-0006,ACP-113,LOT-159695,127.00,124.00,3.40,3.90,32.00,1924.00,10.15,1.28,72.20,42.10,38.00,73.70,70.89,2.38,5.50,0
